aluno	rede	escola	turma	port	sexo
4577	2	131082619	10135	478.43	1
4578	2	131082619	10135	456.16	1
4579	2	131082619	10135	391.81	1
4580	2	131082619	10135	488.76	1
4581	2	131082619	10135	434.08	1
4582	2	131082619	10135	217.12	1
4583	2	131082619	10135	257.45	2
4584	2	131082619	10135	417.36	2
4585	2	131082619	10135	386.74	2
4586	2	131082619	10135	439.45	2
4587	2	131082619	10135	493.22	2
4588	2	131082619	10135	379.2	2
4589	2	131082619	10135	379.03	2
4590	2	131082619	10136	357.71	2
4591	2	131082619	10136	344.21	2
4592	2	131082619	10136	385.93	2
4593	2	131082619	10136	328.42	2
4594	2	131083097	10137	468.94	2
4595	2	131083097	10137	380.39	2
4596	2	131083097	10137	396.99	2
4597	2	131083097	10137	247.75	2
4598	2	131083097	10137	471.98	2
4599	2	131083097	10137	413.72	2
4600	2	131083097	10137	594.19	2
4601	2	131083097	10137	574.16	2
4602	2	131083097	10137	574.16	2
4603	2	131083097	10137	594.19	1
4604	2	131083097	10138	327.04	1
4605	2	131083097	10138	594.19	1
4606	2	131083097	10138	464.75	1
4607	2	131083097	10138	594.19	1
4608	2	131083097	10138	594.19	1
4609	2	131083097	10138	594.19	1
4610	2	131083097	10138	474.26	1
4611	2	131083097	10138	594.19	1
4612	2	131083097	10138	594.19	1
4613	2	131083097	10138	594.19	1
4614	2	131083097	10138	594.19	1
4615	2	131083097	10138	633.21	1
4616	2	131083097	10138	478.17	1
4617	2	131083097	10138	594.19	1
4618	2	131083097	10138	594.19	1
4619	2	131083097	10138	594.19	1
4620	2	131083097	10138	593.97	1
4621	2	131083097	10138	562.91	1
4622	2	131083097	10138	530.93	2
4623	2	131083097	10138	484.75	2
4624	2	131083097	10138	429.19	2
4625	2	131083097	10139	353.35	2
4626	2	131083097	10139	473.93	2
4627	2	131083097	10139	480.68	2
4628	2	131083097	10139	401.48	2
4629	2	131083097	10139	424.79	2
4630	2	131083097	10139	442.44	2
4631	2	131083097	10139	396.93	2
4632	2	131083097	10139	380.36	2
4633	2	131083097	10139	470.56	2
4634	2	131083097	10139	463.22	2
4635	2	131083097	10139	412.19	2
4636	2	131083097	10139	533.39	2
4637	2	131083097	10139	460.52	2
4638	2	131083097	10139	425.85	2
4639	2	131083097	10140	442.54	2
4640	2	131083097	10140	456.84	2
4641	2	131083097	10140	423.15	2
4642	2	131083097	10140	418.73	1
4643	2	131083097	10140	420.99	1
4644	2	131083097	10140	475.7	1
4645	2	131083097	10140	410.45	1
4646	2	131083097	10140	463.21	1
4647	2	131083097	10140	528.82	1
4648	2	131083097	10140	435.39	1
4649	2	131083097	10140	417.6	1
4650	2	131083097	10140	366.63	1
4651	2	131083097	10140	379.71	1
4652	2	131083097	10140	335.35	1
4653	2	131083097	10141	408.23	1
4654	2	131083097	10141	460.35	1
4655	2	131083097	10141	429.11	1
4656	2	131083097	10141	461.71	1
4657	2	131083097	10141	434.09	1
4658	2	131083097	10141	437.23	1
4659	2	131083097	10141	416.06	1
4660	2	131083097	10141	560.37	1
4661	2	131083097	10141	433.21	2
4662	2	131083097	10141	430.31	2
4663	2	131083097	10141	375.85	2
4664	2	131083097	10141	551.45	2
4665	2	131083097	10141	582.39	2
4666	2	131083097	10141	518.8	2
4667	2	131083097	10141	540.43	2
4668	2	131083097	10141	419.83	2
4669	2	131083097	10141	420.38	2
4670	2	131083097	10141	607.61	2
4671	2	131083097	10141	677.12	2
4672	2	131083097	10141	470.2	2
4673	2	131083097	10141	529.17	2
4674	2	131083097	10141	607.61	2
4675	2	131083097	10141	607.61	2
4676	2	131083097	10141	607.61	2
4677	2	131085481	10142	562.07	2
4678	2	131085481	10142	574.46	2
4679	2	131085481	10142	577.86	2
4680	2	131085481	10142	607.61	2
4681	2	131085481	10142	498.95	1
4682	2	131085481	10142	579.82	1
4683	2	131085481	10142	578.54	1
4684	2	131085481	10142	577.86	1
4685	2	131085481	10142	460.15	1
4686	2	131085481	10142	444.73	1
4687	2	131085481	10142	421.96	1
4688	2	131085481	10142	478.13	1
4689	2	131085481	10143	460.82	1
4690	2	131085481	10143	569.84	1
4691	2	131085481	10143	507.72	1
4692	2	131085481	10143	554.31	1
4693	2	131085481	10143	531.99	1
4694	2	131085481	10143	531.99	1
4695	2	131085481	10143	580.86	1
4696	2	131085481	10143	428.73	1
4697	2	131085481	10143	580.86	1
4698	2	131085481	10143	639.31	1
4699	2	131085481	10143	402.5	1
4700	2	131085481	10143	514.08	2
4701	2	131085481	10143	456.42	2
4702	2	131085481	10143	575.03	2
4703	2	131085481	10144	575.03	2
4704	2	131085481	10144	508.05	2
4705	2	131085481	10144	508.05	2
4706	2	131085481	10144	532.51	2
4707	2	131085481	10144	507.98	2
4708	2	131085481	10144	501.79	2
4709	2	131085481	10144	514.78	2
4710	2	131085481	10144	396.16	2
4711	2	131085481	10144	413.86	2
4712	2	131085481	10144	466.14	2
4713	2	131085481	10144	507.53	2
4714	2	131085481	10144	507.53	2
4715	2	131085481	10144	548.74	2
4716	2	131085481	10144	224.31	2
4717	2	131085481	10144	436.23	2
4718	2	131085481	10144	478.94	2
4719	2	131085481	10145	418.24	2
4720	2	131085481	10145	675.8	1
4721	2	131085481	10145	675.8	1
4722	2	131085481	10145	514.5	1
4723	2	131085481	10145	636.62	1
4724	2	131085481	10145	675.8	1
4725	2	131085481	10145	398.7	1
4726	2	131085481	10145	675.8	1
4727	2	131085481	10145	675.8	1
4728	2	131085481	10145	548.36	1
4729	2	131085481	10145	611.23	1
4730	2	131085481	10145	531.87	1
4731	2	131085481	10145	514.53	1
4732	2	131085481	10145	675.8	1
4733	2	131085481	10145	611.23	1
4734	2	131085481	10145	675.8	1
4735	2	131085481	10145	517.44	1
4736	2	131085481	10145	541.91	1
4737	2	131085481	10145	499.97	1
4738	2	131085481	10146	596.99	1
4739	2	131085481	10146	610.73	2
4740	2	131085481	10146	675.8	2
4741	2	131085481	10146	441.05	2
4742	2	131085481	10146	576.57	2
4743	2	131085481	10146	538.03	2
4744	2	131085481	10146	436.28	2
4745	2	131085481	10146	477.74	2
4746	2	131085481	10146	288.99	2
4747	2	131085481	10146	441.79	2
4748	2	131085481	10146	522.38	2
4749	2	131085481	10146	450.51	2
4750	2	131085481	10146	448.13	2
4751	2	131085481	10146	313.54	2
4752	2	131085481	10146	667.09	2
4753	2	131085481	10146	467.77	2
4754	2	131085481	10146	442.83	2
4755	2	131085481	10146	589.57	2
4756	2	131085481	10146	531.97	2
4757	2	131085481	10146	532.87	2
4758	2	131085481	10146	432.1	2
4759	2	131085481	10146	491.45	1
4760	2	131085481	10146	442.6	1
4761	2	131085481	10146	470.19	1
4762	2	131085481	10146	521.67	1
4763	2	131094978	10147	391.09	1
4764	2	131094978	10147	271.26	1
4765	2	131094978	10147	369.74	1
4766	2	131094978	10147	594.89	1
4767	2	131094978	10147	483.35	1
4768	2	131094978	10147	474.43	1
4769	2	131094978	10147	540.85	1
4770	2	131094978	10147	453.09	1
4771	2	131094978	10147	565.31	1
4772	2	131094978	10147	475.49	1
4773	2	131094978	10147	489.24	1
4774	2	131094978	10147	409.86	1
4775	2	131094978	10147	485.65	1
4776	2	131094978	10147	364.83	1
4777	2	131094978	10147	462.91	1
4778	2	131094978	10147	441.05	2
4779	2	131094978	10148	423.1	2
4780	2	131094978	10148	536.36	2
4781	2	131094978	10148	486.06	2
4782	2	131094978	10148	376.92	2
4783	2	131094978	10148	404.57	2
4784	2	131094978	10148	421.51	2
4785	2	131094978	10148	673.07	2
4786	2	131094978	10148	479.7	2
4787	2	131094978	10148	614.95	2
4788	2	131094978	10148	614.95	2
4789	2	131094978	10148	509.54	2
4790	2	131094978	10148	651.95	2
4791	2	131094978	10148	673.07	2
4792	2	131094978	10148	673.07	2
4793	2	131094978	10148	553.24	2
4794	2	131094978	10148	426.81	2
4795	2	131094978	10148	651.95	2
4796	2	131094978	10148	673.07	2
4797	2	131094978	10148	651.95	2
4798	2	131094978	10148	576.73	1
4799	2	131094978	10148	424	1
4800	2	131094978	10148	537.16	1
4801	2	131094978	10148	673.07	1
4802	2	131140341	10149	588.82	1
4803	2	131140341	10149	673.07	1
4804	2	131140341	10149	673.07	1
4805	2	131140341	10149	673.07	1
4806	2	131140341	10149	614.45	1
4807	2	131140341	10149	556.35	1
4808	2	131140341	10149	562.4	1
4809	2	131140341	10149	414.36	1
4810	2	131140341	10149	442.21	1
4811	2	131140341	10149	407.58	1
4812	2	131140341	10149	400.2	1
4813	2	131140341	10149	472.58	1
4814	2	131140341	10149	441.39	1
4815	2	131140341	10149	538.19	1
4816	2	131140341	10149	518.55	1
4817	2	131140341	10149	445.35	2
4818	2	131140341	10149	348.21	2
4819	2	131140341	10149	360.21	2
4820	2	131140341	10149	387.87	2
4821	2	131140341	10149	538.19	2
4822	2	131140341	10149	414.19	2
4823	2	131140341	10149	565.34	2
4824	2	131140341	10149	484.74	2
4825	2	131140341	10149	384.32	2
4826	2	131140341	10149	351.01	2
4827	2	131140341	10149	368.57	2
4828	2	131140341	10149	692.66	2
4829	2	131140341	10149	572.54	2
4830	2	131140341	10149	574.09	2
4831	2	131140341	10149	495.54	2
4832	2	131140341	10149	580.77	2
4833	2	131140341	10149	692.66	2
4834	2	131140341	10149	361.14	2
4835	2	131140341	10149	578.06	2
4836	2	131140341	10149	509.7	2
4837	2	131140341	10149	358.36	1
4838	2	131140341	10149	360.37	1
4839	2	131140341	10149	405.73	1
4840	2	131140473	10150	528.02	1
4841	2	131140473	10150	494.21	1
4842	2	131140473	10150	612.37	1
4843	2	131140473	10150	581.08	1
4844	2	131140473	10150	612.87	1
4845	2	131140473	10150	546.18	1
4846	2	131140473	10150	532.11	1
4847	2	131140473	10150	566.81	1
4848	2	131140473	10150	603.39	1
4849	2	131140473	10150	645.37	1
4850	2	131140473	10150	595.04	1
4851	2	131140473	10150	569.62	1
4852	2	131140473	10150	489.72	1
4853	2	131140473	10150	407.28	1
4854	2	131140473	10150	612.87	1
4855	2	131140473	10150	373.1	1
4856	2	131140473	10150	607.62	2
4857	2	131140473	10150	607.62	2
4858	2	131140473	10151	654.2	2
4859	2	131140473	10151	586.46	2
4860	2	131140473	10151	444.12	2
4861	2	131140473	10151	401.33	2
4862	2	131140473	10151	399.97	2
4863	2	131140473	10151	344.41	2
4864	2	131140473	10151	358	2
4865	2	131140473	10151	452.38	2
4866	2	131140473	10151	341.27	2
4867	2	131140473	10151	537.69	2
4868	2	131140473	10151	347.98	2
4869	2	131140473	10151	507.12	2
4870	2	131140473	10151	536.04	2
4871	2	131140473	10151	507.66	2
4872	2	131140473	10151	491.9	2
4873	2	131140473	10151	496.66	2
4874	2	131140473	10151	487.3	2
4875	2	131140597	10152	389.19	2
4876	2	131140597	10152	457.79	1
4877	2	131140597	10152	475.47	1
4878	2	131140597	10152	332.33	1
4879	2	131140597	10152	534.31	1
4880	2	131140597	10152	440	1
4881	2	131140597	10152	534.74	1
4882	2	131140597	10152	541.52	1
4883	2	131140597	10152	376.06	1
4884	2	131140597	10152	371.47	1
4885	2	131140597	10152	343.35	1
4886	2	131140597	10152	395.85	1
4887	2	131140597	10152	457.9	1
4888	2	131140597	10152	458.62	1
4889	2	131140597	10152	370.49	1
4890	2	131140597	10152	436.78	1
4891	2	131140597	10152	522.74	1
4892	2	131140597	10152	425.6	1
4893	2	131140597	10152	356.01	1
4894	2	131140597	10152	587.75	1
4895	2	131140597	10153	521.34	2
4896	2	131140597	10153	510.73	2
4897	2	131140597	10153	474.35	2
4898	2	131140597	10153	396.76	2
4899	2	131140597	10153	466.27	2
4900	2	131140597	10153	481.24	2
4901	2	131140597	10153	470.54	2
4902	2	131140597	10153	327.63	2
4903	2	131140597	10153	385.41	2
4904	2	131140597	10153	421.08	2
4905	2	131140597	10153	473.12	2
4906	2	131140597	10153	470.82	2
4907	2	131140597	10153	505.79	2
4908	2	131140597	10153	494.61	2
4909	2	131140597	10153	457.46	2
4910	2	131140597	10153	341.42	2
4911	2	131140597	10153	341.42	2
4912	2	131140597	10153	369.13	2
4913	2	131140597	10153	418.46	2
4914	2	131140597	10153	399.05	2
4915	2	131140597	10153	353.06	1
4916	2	131140597	10153	285.91	1
4917	2	131140597	10153	527.5	1
4918	2	131140597	10153	488.57	1
4919	2	131140597	10153	472.71	1
4920	2	131140597	10153	483.59	1
4921	2	131140597	10153	481.58	1
4922	2	131140767	10154	470.67	1
4923	2	131140767	10154	437.5	1
4924	2	131140767	10154	550.72	1
4925	2	131140767	10154	526.93	1
4926	2	131140767	10154	464.16	1
4927	2	131140767	10154	533.61	1
4928	2	131140767	10154	500.61	1
4929	2	131140767	10154	562.23	1
4930	2	131140767	10154	530.78	1
4931	2	131140767	10154	617.26	1
4932	2	131140767	10154	687.74	1
4933	2	131140767	10154	636.03	1
4934	2	131140767	10154	687.74	2
4935	2	131140767	10154	687.74	2
4936	2	131140767	10154	687.74	2
4937	2	131140767	10154	687.74	2
4938	2	131140767	10154	687.74	2
4939	2	131140767	10154	636.03	2
4940	2	131140767	10154	687.74	2
4941	2	131140767	10154	687.74	2
4942	2	131140767	10154	687.74	2
4943	2	131140767	10154	687.74	2
4944	2	131140767	10154	687.74	2
4945	2	131140848	10155	636.03	2
4946	2	131140848	10155	687.74	2
4947	2	131140848	10155	687.74	2
4948	2	131140848	10155	579.86	2
4949	2	131140848	10155	687.74	2
4950	2	131140848	10155	634.12	2
4951	2	131140848	10155	552.92	2
4952	2	131140848	10155	634.12	2
4953	2	131140848	10155	634.12	2
4954	2	131140848	10155	634.12	1
4955	2	131140848	10155	634.12	1
4956	2	131140848	10155	634.12	1
4957	2	131140848	10155	634.12	1
4958	2	131140848	10155	583.93	1
4959	2	131140848	10155	634.12	1
4960	2	131140848	10155	634.12	1
4961	2	131140848	10155	634.12	1
4962	2	131140848	10155	634.12	1
4963	2	131140848	10155	634.12	1
4964	2	131140848	10155	581.11	1
4965	2	131140848	10155	634.12	1
4966	2	131140848	10155	634.12	1
4967	2	131140848	10155	634.12	1
4968	2	131140848	10155	634.12	1
4969	2	131140848	10155	379.7	1
4970	2	131140848	10155	532.4	1
4971	2	131140848	10155	532.84	1
4972	2	131140848	10155	573.03	1
4973	2	131140848	10155	553.24	2
4974	2	131140848	10155	478.26	2
4975	2	131140899	10156	539.17	2
4976	2	131140899	10156	485	2
4977	2	131140899	10156	501.12	2
4978	2	131140899	10156	516.81	2
4979	2	131140899	10156	592.58	2
4980	2	131140899	10156	555.03	2
4981	2	131140899	10156	553.24	2
4982	2	131140899	10156	523.65	2
4983	2	131140899	10156	519.95	2
4984	2	131140899	10156	505.87	2
4985	2	131140899	10156	519.96	2
4986	2	131140899	10156	473.96	2
4987	2	131140899	10156	413.62	2
4988	2	131140899	10156	505.26	2
4989	2	131140899	10156	555.79	2
4990	2	131140899	10156	620.6	2
4991	2	131140899	10156	476.21	2
4992	2	131140899	10156	460.31	2
4993	2	131140899	10156	543.72	1
4994	2	131140899	10156	574.7	1
4995	2	131140899	10156	537.22	1
4996	2	131140899	10156	494.51	1
4997	2	131140899	10156	363.83	1
4998	2	131140899	10156	353.71	1
4999	2	131140899	10156	319.67	1
5000	2	131140899	10156	324.7	1
5001	2	131140899	10157	384.56	1
5002	2	131140899	10157	391.66	1
5003	2	131140899	10157	609.27	1
5004	2	131140899	10157	579.39	1
5005	2	131140899	10157	423.09	1
5006	2	131140899	10157	600.82	1
5007	2	131140899	10157	614.24	1
5008	2	131140899	10157	592.87	1
5009	2	131140899	10157	672.89	1
5010	2	131140899	10157	672.89	1
5011	2	131140899	10157	672.89	1
5012	2	131140899	10157	672.89	2
5013	2	131140899	10157	672.89	2
5014	2	131140899	10157	672.89	2
5015	2	131141135	10158	617.37	2
5016	2	131141135	10158	672.89	2
5017	2	131141135	10158	619.45	2
5018	2	131141135	10158	672.89	2
5019	2	131141135	10158	672.89	2
5020	2	131141135	10158	672.89	2
5021	2	131141135	10158	672.89	2
5022	2	131141135	10158	672.89	2
5023	2	131141135	10158	672.89	2
5024	2	131141135	10158	672.89	2
5025	2	131141135	10158	674.82	2
5026	2	131141135	10158	674.82	2
5027	2	131141135	10158	527.26	2
5028	2	131141135	10158	574.39	2
5029	2	131141135	10158	441.09	2
5030	2	131141135	10158	629.15	2
5031	2	131141135	10158	629.15	2
5032	2	131141135	10158	526.22	1
5033	2	131141135	10158	629.15	1
5034	2	131141135	10158	568.7	1
5035	2	131141135	10158	529.81	1
5036	2	131141135	10158	574.39	1
5037	2	131141135	10158	574.39	1
5038	2	131141135	10158	674.82	1
5039	2	131141135	10158	586.53	1
5040	2	131141135	10158	363.32	1
5041	2	131141135	10158	389.7	1
5042	2	131141135	10158	432.06	1
5043	2	131141135	10158	449.16	1
5044	2	131141135	10158	519.31	1
5045	2	131141135	10158	438.69	1
5046	2	131141135	10158	519.31	1
5047	2	131141135	10158	519.31	1
5048	2	131141135	10158	516.94	1
5049	2	131141135	10158	549.2	1
5050	2	131141135	10158	692.66	1
5051	2	131141135	10158	549.06	2
5052	2	131141135	10158	645.93	2
5053	2	131141135	10158	479.24	2
5054	2	131141135	10158	588.93	2
5055	2	131141135	10158	565.44	2
5056	2	131141135	10158	628.45	2
5057	2	131141135	10158	692.66	2
5058	2	131141135	10158	562.21	2
5059	2	131141216	10159	570.73	2
5060	2	131141216	10159	570.84	2
5061	2	131141216	10159	628.45	2
5062	2	131141216	10159	692.66	2
5063	2	131141216	10159	628.45	2
5064	2	131141216	10159	533.1	2
5065	2	131141216	10159	581.87	2
5066	2	131141216	10159	552.88	2
5067	2	131141216	10159	515.65	2
5068	2	131141216	10159	603.01	2
5069	2	131141216	10159	609.19	2
5070	2	131141216	10159	454.41	2
5071	2	131141216	10159	428.06	1
5072	2	131141216	10159	453.97	1
5073	2	131141216	10159	401.5	1
5074	2	131141216	10159	439.81	1
5075	2	131141216	10159	468.46	1
5076	2	131141216	10159	493.7	1
5077	2	131141216	10159	374.51	1
5078	2	131141259	10160	468.52	1
5079	2	131141259	10160	565	1
5080	2	131141259	10160	486.82	1
5081	2	131141259	10160	439.4	1
5082	2	131141259	10160	326.01	1
5083	2	131141259	10160	424.09	1
5084	2	131141259	10160	483.11	1
5085	2	131141259	10160	384.29	1
5086	2	131141259	10160	404.9	1
5087	2	131141259	10160	419.11	1
5088	2	131141259	10160	234.12	1
5089	2	131141259	10160	473.18	1
5090	2	131141259	10160	523.73	2
5091	2	131141259	10160	422.69	2
5092	2	131141259	10160	226.85	2
5093	2	131141259	10160	191.64	2
5094	2	131141259	10160	494.71	2
5095	2	131141259	10160	377.71	2
5096	2	131141259	10160	554.57	2
5097	2	131141259	10160	530.76	2
5098	2	131141259	10160	499.53	2
5099	2	131141259	10160	533.75	2
5100	2	131141275	10161	328.86	2
5101	2	131141275	10161	550.35	2
5102	2	131141275	10161	534.68	2
5103	2	131141275	10161	353.62	2
5104	2	131141275	10161	491.44	2
5105	2	131141275	10161	481.21	2
5106	2	131141275	10161	479.07	2
5107	2	131141275	10161	606.67	2
5108	2	131141275	10161	502.3	2
5109	2	131141275	10161	550.13	2
5110	2	131141275	10161	543.94	1
5111	2	131141275	10161	534.68	1
5112	2	131141275	10161	594.54	1
5113	2	131141275	10161	366.28	1
5114	2	131141275	10161	527.68	1
5115	2	131141275	10161	376.4	1
5116	2	131141275	10161	567.45	1
5117	2	131141275	10161	676.75	1
5118	2	131141275	10161	676.75	1
5119	2	131141275	10161	599.01	1
5120	2	131141275	10161	676.75	1
5121	2	131141275	10161	676.75	1
5122	2	131141275	10161	676.75	1
5123	2	131141275	10161	676.75	1
5124	2	131141275	10161	639.89	1
5125	2	131141828	10162	676.75	1
5126	2	131141828	10162	270.97	1
5127	2	131141828	10162	676.75	1
5128	2	131141828	10162	676.75	1
5129	2	131141828	10162	676.75	2
5130	2	131141828	10162	524.41	2
5131	2	131141828	10162	487.34	2
5132	2	131141828	10162	568.45	2
5133	2	131141828	10162	667.42	2
5134	2	131141828	10162	553	2
5135	2	131141828	10162	617.26	2
5136	2	131141828	10162	523.53	2
5137	2	131141828	10162	667.42	2
5138	2	131141828	10162	588.08	2
5139	2	131141828	10162	624.35	2
5140	2	131141828	10162	599.46	2
5141	2	131141828	10162	631.78	2
5142	2	131141828	10162	633.93	2
5143	2	131141828	10162	588.08	2
5144	2	131141828	10162	612.29	2
5145	2	131141828	10162	629.03	2
5146	2	131141828	10162	703.59	2
5147	2	131141828	10162	624.35	2
5148	2	131141828	10162	624.35	2
5149	2	131141828	10162	703.59	1
5150	2	131141828	10162	498.62	1
5151	2	131141828	10162	570.44	1
5152	2	131141828	10162	611.79	1
5153	2	131141828	10162	639.6	1
5154	2	131141828	10162	661.22	1
5155	2	131141828	10162	661.22	1
5156	2	131141828	10162	557.54	1
5157	2	131141828	10163	661.22	1
5158	2	131141828	10163	587.18	1
5159	2	131141828	10163	661.22	1
5160	2	131141828	10163	661.22	1
5161	2	131141828	10163	661.22	1
5162	2	131141828	10163	661.22	1
5163	2	131141828	10163	661.22	1
5164	2	131141828	10163	661.22	1
5165	2	131141828	10163	661.22	1
5166	2	131141828	10163	661.22	1
5167	2	131141828	10163	661.22	1
5168	2	131141828	10163	605.35	2
5169	2	131141828	10163	600.89	2
5170	2	131141828	10163	661.22	2
5171	2	131141828	10163	661.22	2
5172	2	131141828	10163	661.22	2
5173	2	131141828	10163	661.22	2
5174	2	131141828	10163	569.86	2
5175	2	131141828	10163	486.07	2
5176	2	131143138	10164	495.6	2
5177	2	131143138	10164	424.43	2
5178	2	131143138	10164	512.93	2
5179	2	131143138	10164	479.76	2
5180	2	131143138	10164	569.86	2
5181	2	131143138	10164	506.38	2
5182	2	131143138	10164	334.7	2
5183	2	131143138	10164	528.36	2
5184	2	131143138	10164	476.57	2
5185	2	131143138	10164	465.67	2
5186	2	131143138	10164	493.48	2
5187	2	131143138	10164	516.17	2
5188	2	131143138	10164	485.56	1
5189	2	131143138	10164	521.69	1
5190	2	131143138	10164	467.67	1
5191	2	131143138	10164	487.23	1
5192	2	131143138	10164	536.21	1
5193	2	131143138	10164	588.39	1
5194	2	131143138	10164	516.14	1
5195	2	131143138	10164	563.73	1
5196	2	131143138	10164	543.07	1
5197	2	131143138	10164	578.94	1
5198	2	131143138	10164	571.11	1
5199	2	131143138	10164	600.7	1
5200	2	131143138	10164	543.07	1
5201	2	131143138	10165	513.13	1
5202	2	131143138	10165	632.29	1
5203	2	131143138	10165	628.14	1
5204	2	131143138	10165	536.38	1
5205	2	131143138	10165	557.32	1
5206	2	131143138	10165	496.23	1
5207	2	131143138	10165	482.72	2
5208	2	131143138	10165	467.63	2
5209	2	131143138	10165	578.94	2
5210	2	131143138	10165	557.32	2
5211	2	131143138	10165	480.63	2
5212	2	131143138	10165	543.07	2
5213	2	131143138	10165	598.94	2
5214	2	131143138	10165	519.64	2
5215	2	131143138	10165	537.3	2
5216	2	131143138	10165	467.34	2
5217	2	131143138	10165	550.52	2
5218	2	131143138	10165	503.11	2
5219	2	131143138	10165	447.26	2
5220	2	131143138	10165	329.54	2
5221	2	410342740	11101	496.67	2
5222	2	410342740	11101	336.77	2
5223	2	410342740	11101	667.09	2
5224	2	410342740	11101	499.24	2
5225	2	410342740	11101	512.84	2
5226	2	410342740	11101	455	2
5227	2	410342740	11101	377.79	1
5228	2	410342740	11101	536.91	1
5229	2	410342740	11101	419.96	1
5230	2	410342740	11101	348.28	1
5231	2	410342740	11102	494.84	1
5232	2	410342740	11102	513.85	1
5233	2	410342740	11102	580.16	1
5234	2	410342740	11102	519.07	1
5235	2	410342740	11102	511.34	1
5236	2	410342740	11102	509.69	1
5237	2	410342740	11102	543.06	1
5238	2	410342740	11102	552.48	1
5239	2	410342740	11102	570.17	1
5240	2	410342740	11102	434.21	1
5241	2	410342740	11102	525.6	1
5242	2	410342740	11102	503.32	1
5243	2	410342740	11102	593.04	1
5244	2	410342740	11102	490	1
5245	2	410348350	11103	235.89	1
5246	2	410348350	11103	306.13	2
5247	2	410348350	11103	533.91	2
5248	2	410348350	11103	524.58	2
5249	2	410348350	11103	520.98	2
5250	2	410348350	11103	570.17	2
5251	2	410348350	11103	543.53	2
5252	2	410348350	11103	520.15	2
5253	2	410348350	11103	514.78	2
5254	2	410348350	11103	545.19	2
5255	2	410348350	11103	580.86	2
5256	2	410348350	11103	548.37	2
5257	2	410348350	11103	580.86	2
5258	2	410348350	11103	488	2
5259	2	410348350	11104	469.8	2
5260	2	410348350	11104	391.38	2
5261	2	410348350	11104	520.61	2
5262	2	410348350	11104	459.86	2
5263	2	410348350	11104	395.23	2
5264	2	410348350	11104	655.37	2
5265	2	410348350	11104	655.37	2
5266	2	410625880	11105	655.37	1
5267	2	410625880	11105	655.37	1
5268	2	410625880	11105	550.74	1
5269	2	410625880	11105	600.42	1
5270	2	410625880	11105	608.99	1
5271	2	410625880	11105	616.38	1
5272	2	410625880	11105	487.53	1
5273	2	410625880	11105	600.59	1
5274	2	410625880	11105	526.39	1
5275	2	410625880	11105	524.61	1
5276	2	410625880	11106	583.48	1
5277	2	410625880	11106	574.76	1
5278	2	410625880	11106	655.37	1
5279	2	410625880	11106	552.34	1
5280	2	410625880	11106	630.46	1
5281	2	410625880	11106	655.37	1
5282	2	410625880	11106	559.15	1
5283	2	410625880	11106	693.01	1
5284	2	410632740	11107	552.34	1
5285	2	410632740	11107	515.23	2
5286	2	410632740	11107	600.42	2
5287	2	410632740	11107	612.39	2
5288	2	410632740	11107	655.37	2
5289	2	410632740	11107	575.38	2
5290	2	410632740	11107	655.37	2
5291	2	410632740	11107	587.5	2
5292	2	410632740	11107	655.37	2
5293	2	410632740	11107	577.09	2
5294	2	410632740	11108	608.99	2
5295	2	410632740	11108	672.51	2
5296	2	410632740	11108	672.51	2
5297	2	410632740	11108	636	2
5298	2	410632740	11108	672.51	2
5299	2	410632740	11108	672.51	2
5300	2	410632740	11108	672.51	2
5301	2	410632740	11108	672.51	2
5302	2	410632740	11108	617.26	2
5303	2	410632740	11108	672.51	2
5304	2	410632740	11108	546.61	2
5305	2	410632740	11108	672.51	1
5306	2	410632740	11108	636	1
5307	2	410632820	11109	558.12	1
5308	2	410632820	11109	672.51	1
5309	2	410632820	11109	672.51	1
5310	2	410632820	11109	614.16	1
5311	2	410632820	11109	614.16	1
5312	2	410632820	11109	672.51	1
5313	2	410632820	11109	640.2	1
5314	2	410632820	11109	672.51	1
5315	2	410632820	11109	672.51	1
5316	2	410632820	11109	672.51	1
5317	2	410632820	11110	672.51	1
5318	2	410632820	11110	617.26	1
5319	2	410632820	11110	672.51	1
5320	2	410632820	11110	617.26	1
5321	2	410637380	11111	672.51	1
5322	2	410637380	11111	636	1
5323	2	410637380	11111	672.51	1
5324	2	410637380	11111	328.49	2
5325	2	410637380	11111	302.99	2
5326	2	410637380	11111	396.78	2
5327	2	410637380	11111	560.44	2
5328	2	410637380	11111	430.96	2
5329	2	410637380	11111	435.57	2
5330	2	410637380	11111	566.64	2
5331	2	410637380	11112	383.62	2
5332	2	410637380	11112	476.04	2
5333	2	410637380	11112	634.43	2
5334	2	410637380	11112	539.84	2
5335	2	410637380	11112	377.27	2
5336	2	410637380	11112	462.1	2
5337	2	410637380	11112	431.79	2
5338	2	410637380	11112	430.2	2
5339	2	410637380	11112	420.15	2
5340	2	410637380	11112	506.31	2
5341	2	410637380	11112	528.91	2
5342	2	410637380	11112	480.66	2
5343	2	410637380	11113	399.35	2
5344	2	410637380	11113	457.96	1
5345	2	410637380	11113	493.56	1
5346	2	410637380	11113	451.36	1
5347	2	410637380	11113	500.9	1
5348	2	410793750	11114	464.47	1
5349	3	410793750	11114	605.79	1
5350	3	410793750	11114	569.88	1
5351	3	410793750	11114	567.5	1
5352	3	410793750	11114	586.81	1
5353	3	410793750	11114	435.12	1
5354	3	410793750	11114	547.62	1
